code,name,chain,city,area,cuisines,rating,reviews,min_order,delivery_fee,delivery_time_min,lat,lng,address,post_code
fvv4,The Fuchka & Chotpoti House,,Dhaka,,Chotpoti & Fuchka|Bangladeshi|Asian,3.1,5,50.0,56.0,35.0,23.74779855,90.43899449,"316/2/B,East Goran,Road No-10,Khilgaon, Dhaka-1219, 1219 Goran, Dhaka, Bangladesh",1219
v6u9,Aht Hungry,,Dhaka,,Italian|Mediterranean|Pizza|Western,0.0,1,50.0,56.0,35.0,23.743299,90.4306349,"35B/1/1 north basabo, 1214 Khilgaon, Dhaka, Bangladesh Near by Aponar Dokan, North Basabo Road# 10, Dhaka, Bangladesh",1214
qn7p,Spicy Kitchen,,Dhaka,,Curry|Rice Dishes,0.0,2,50.0,56.0,35.0,23.7644193,90.4453265,"Tanin Beauty parlour, Aftab Nagar Main Rd, ১২১৯, BD",1212
xl6d,Ghrill & Thrill,,Dhaka,,Turkish|Kebab|Middle Eastern,0.0,1,50.0,56.0,35.0,23.7670942,90.4448467,"ADDAR MORE (আড্ডার মোড়), N - S Rd 47c, 1212 Badda, Dhaka, Bangladesh",1212
m183,Gram Bangla Bhorta Bhat Restaurant,,Dhaka,,Bangladeshi|Asian,0.0,2,50.0,56.0,35.0,23.75170984,90.40666973,"Mogbazar Pyarabag  Jama Masjid-537 মগবাজার পেয়ারাবাগ জামে মসজিদ বাসা-৫৩৭, 1217 Mogbazar, Dhaka, Bangladesh",1217
xa7x,Cha With Ta - Mogbazar,Cha with Ta,Dhaka,,Snacks|Beverage|Burgers|Western,3.3,2,50.0,56.0,35.0,23.7529893,90.4059337,"""681 (Noor Bhaban) Boro moghbazar 
(Near red crescent society)""",1217
yqq3,Khokon Food Corner,,Dhaka,,Snacks|Rice Dishes|Beverage|Cafe,4.9,11,50.0,56.0,35.0,23.7435673,90.4341517,"333/D/A, Hawai Goli (Opposite of Hawai Chuck), South Goran, Khilgao",1219
q1bj,Shadey Sondha,,Dhaka,,Fast Food,3.3,10,50.0,56.0,35.0,23.7435239,90.4341517,"Howai Goli, House no 333/D/A, 1219 Goran, Dhaka, Bangladesh",1219
gpyi,Shakeholic P,,Dhaka,,Juice Corner|Beverage|Fast Food,2.2,4,50.0,56.0,35.0,23.7488662,90.4084796,Hose-27 Grand Plaza shopping mall Mogbazar Dhaka-1217,1217
pmoy,Hawai Kebab,,Dhaka,,Turkish|Kebab|Snacks|Middle Eastern,2.6,4,50.0,56.0,35.0,23.743287,90.4341495,"House - - 334/6, Hawai Goli, Opposite of BD NAGA FOOD & JUICE, South Goran, Khilgaon, Dhaka - 1219",1219
gcw0,Seli's Homemade Food,,Dhaka,,Curry,0.0,0,50.0,56.0,35.0,23.7499847,90.4430239,"6 Nandipara Rd, Nandipara Rd 6, 1202 Khilgaon, Dhaka, Bangladesh",1202
vpbn,Meshwaal,,Dhaka,,Bangladeshi|Asian,4.2,30,50.0,56.0,35.0,23.74247775,90.43391895,"45 ,basaboo ছায়াবীথি মসজিদের পিছনের গলি, বি ব্লক, sobujbag thana ,",1219
e3pa,Afroza Kitchen,,Dhaka,,Rice Dishes,4.5,30,50.0,56.0,35.0,23.7423263,90.4338659,"basaboo chayaabithi b block , mosjid er piche madrashar sather bari, 1214 Goran, Dhaka, Bangladesh",1214
zon3,Best Kitchen,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,73.0,35.0,23.7408258,90.429914,"160 Central Basabo, Central Basabo 160, 1214 Khilgaon, Dhaka, Bangladesh",1214
n6xd,Shujon Vai Snacks Bar,,Dhaka,,Chicken|Beverage|Meat|Burgers|Western|Fast Food|Fried Chicken,0.0,0,50.0,71.0,35.0,23.7401545,90.4277188,"House - 221, North of Sabujbag Thana, Middle Bashabo, Khilgaon",1214
c8uw,Apurbo Hotel,,Dhaka,,Snacks|Curry|Rice Dishes|Bangladeshi|Asian,4.5,30,50.0,71.0,35.0,23.74879395,90.40601711,"Apurbo Hotel, Jomidar Goli Ad din Hospital goli, 1217 Mogbazar, Dhaka, Bangladesh",1217
od0i,Natural Dairy & Juice Mart,Natural Dairy & Juice Mart,Dhaka,,Juice Corner|Snacks|Beverage,4.9,2,50.0,71.0,35.0,23.73985208,90.42773457,"Basabo Moha sorok jame mosjid Market, Sobujbag, Dhaka",1219
u3xt,Aiba R Khaiba,,Dhaka,,Snacks|Rice Dishes|Italian|Mediterranean|Pizza|Burgers|Western,2.1,2,50.0,71.0,35.0,23.7433221,90.4397126,"Holding no: 69, Madertek Chourasta, Sobujbag",1214
fqsq,Daisy's Home Flavors,,Dhaka,,Snacks|Curry|Rice Dishes,3.5,15,50.0,73.0,35.0,23.7430239,90.4393114,"Madartek Chowrasta, 74 Daisy's Home Flavor, 1214 Khilgaon, Dhaka, Bangladesh",1214
ylvs,Cooking Corner,,Dhaka,,Snacks|Curry|Rice Dishes,0.0,1,50.0,78.0,35.0,23.7405313,90.4377465,"119/1 East Bassabo, Patwari goli,Dhaka 1214",1214
x4if,Momos Kitchen House,,Dhaka,,Juice Corner|Beverage|Chinese|Asian|Dumpling,4.4,30,50.0,76.0,35.0,23.7380779,90.430978,Basabo Buddho Mondir Rd,1214
cn5v,Farhana Cakes Lover,,Dhaka,,,0.0,0,50.0,56.0,35.0,23.7502476,90.4058531,273/1 Battar Goly Chuduri bila,1217
wqqy,J K Briyani Halal Khan Sustho Thakun,,Dhaka,,,0.0,0,50.0,9.0,35.0,23.75833659,90.42537365,মেরাদিয়া জামতলা কবরস্থান রোড খিলগাঁও ঢাকা,1000
oxpa,Elyza's Kitchen,,Dhaka,,,0.0,0,50.0,41.0,35.0,23.74951466,90.43186774,"369 North Goran, Adarshabag Rd.",1219
ryxs,Mithai - Hazipara,Mithai - Dhaka,Dhaka,,Cakes|Snacks|Dessert|Doi,4.6,8,50.0,9.0,35.0,23.7582806,90.4177849,"68/A, East Hazipara, Rampura,Dhaka 1212",1212
xyfk,Platter's Lab- Khilgaon,Platter's Lab,Dhaka,,Beverage|Burgers|Western|Fast Food,0.0,0,50.0,14.0,35.0,23.7528513,90.419993,"tal-tola Road, back side of vut er adda restaurant (left sight), 426/B Chowdhury para, Dhaka-1219",1219
thhq,Reawazz,,Dhaka,,Snacks|Burgers|Western|Fast Food,0.0,0,50.0,56.0,35.0,23.7406261,90.4279617,"Sobujbag Thana Road, Sobujbag Thana Rd Basabo Sobujbag new thana road, 1214 Khilgaon, Dhaka, Bangladesh",1214
o9jx,Mithai - Banasree Block C,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.5,16,50.0,9.0,35.0,23.763295,90.431064,"House No: 33, Road No: 01, Block-C, Banasree, Rampura",1219
p0gc,Mithai - Banasree Block G,Mithai - Dhaka,Dhaka,,Cakes|Snacks|Dessert|Doi,4.7,11,50.0,9.0,35.0,23.7612937,90.438515,"House No-1, Road-3,Block-G,Banasree,Khilgaon,Dhaka-1219",1219
ksd0,Shumi's Hot Cake - Banasree,Shumi's Hot Cake,Dhaka,,Cakes|Dessert|Fast Food,4.9,30,50.0,38.0,35.0,23.7613543,90.43034015,"House-2, Road-6, Block-D, Banasree, Rampura, (Beside Global Ideal School & College) Dhaka-1219",1219
u42i,Mithai- Banasree-J,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.7,18,50.0,9.0,35.0,23.7592735,90.4442593,"Block-J ,Road-07, House-1,Banasree, Khilgaon,Dhaka",1219
kicr,Domino’s Pizza - Shantinagar,Domino's Pizza,Dhaka,,Italian|Mediterranean|Pizza|Western,4.7,30,0.0,,30.0,23.7409925,90.4123616,“MOMOTER CHOWA” Starpath Holdings Ltd. 13 Shantinagar,1205
sava,Sara Pizza- Khilgaon,Sara Pizza,Dhaka,,Italian|Mediterranean|Western,4.3,30,50.0,9.0,35.0,23.74466874,90.42655029,"90/4 A, niloy plaza, Atish Deepankar Rd, Dhaka 1219",1219
gy3s,Mithai- Khilgaon 2,Mithai - Dhaka,Dhaka,,Cakes|Sweets|Dessert|Doi|Fast Food,4.5,13,50.0,9.0,35.0,23.7446165,90.4265923,"Niloy Plaza-324 & 325, Khilgaon Rail Gate, Dhaka-1219",1219
fpzt,Shumi's Hot Cake - Khilgaon,Shumi's Hot Cake,Dhaka,,Cakes|Dessert|Fast Food,4.9,26,50.0,14.0,35.0,23.7488494,90.426697,"401/A, Khilgaon, Dhaka.",1219
zjkw,Taste With Maisha,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,24.0,35.0,23.7468638,90.4153081,"Malibag pabna coloni, 222/12/b/5th floor, 1217 Motijheel, Dhaka, Bangladesh",1217
nthn,HUMAIRA'S Kitchen,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,4.2,3,50.0,49.0,35.0,23.7384212,90.4167528,115 shantinagar Rupayan Z A Tower Dhaka..(opposite of white house hotel),1217
rb3q,Breado,,Dhaka,,Juice Corner|Snacks|Beverage|Burgers|Western|Fast Food,0.0,1,50.0,49.0,35.0,23.7388144,90.4161907,"156 Shantinogor,  dhaka",1217
x48o,KOYO,,Dhaka,,Sushi|Japanese|Chinese|Asian|Dumpling,4.5,30,50.0,49.0,35.0,23.73927555,90.41576025,"House - 158, Shantinagar Road, Shantinagar",1217
whyb,Handi Mandi,,Dhaka,,Asian,0.0,0,50.0,24.0,35.0,23.75030439,90.41695665,"Handi Mandi, 688/C, 1217 Malibag, Dhaka, Bangladesh",1217
uqqy,Nirjas Juice & Coffee - Basabo,Nirjas Juice & Coffee,Dhaka,,Juice Corner|Beverage,4.8,0,50.0,24.0,35.0,23.7411815,90.4352972,"PCRP+C3X, 1/gha middle Basabo, Arong Building, Dhaka 1214",1214
npu6,Haniam Mariya by Guest,,Dhaka,,Bangladeshi|Asian|Khichuri,0.0,0,50.0,49.0,35.0,23.74399651,90.41391586,"Malibag More, Malibag More Opposite of CID, close to Kacchi Ghor, adjacent to traffic light, 1217 Malibag, Dhaka, Bangladesh",1217
jlgz,Shader Khaber,,Dhaka,,Snacks,4.8,7,50.0,49.0,35.0,23.7420818,90.4141152,"Sundarban Courier Service, Chamelibagh, Chamelibag 1st Lane 15/4, chamalibag, shantinagar, Dhaka, 1217 Motijheel, Dhaka, Bangladesh",1217
cq5s,Munshiana,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,49.0,35.0,23.7358758,90.417949,"T&T Colony, G 4/3/2 Motijheel T&T colony mosjid gate ,fakirapul, 1223 Motijheel, Dhaka, Bangladesh",1223
v1e9,KFC SUPER - Baily Road,,Dhaka,,Western|American,0.0,0,50.0,49.0,35.0,23.74563716,90.41371293,"Malibhag Shahi Maszid, Malibhag Shahi Maszid, 1217 Bailey Road, Dhaka, Bangladesh",1217
pk6e,Dreams Food BD,,Dhaka,,Juice Corner|Italian|Western|Snacks|Curry|Rice Dishes|Pasta|Beverage|Mediterranean|Sandwiches|Burgers|Fast Food,0.0,0,50.0,49.0,0.0,23.7347368,90.4181617,"G-5/1/5,T&T Colony, Motijheel, Dhaka",1000
kcmu,Tasty Treat-Kulsum Tower-Shantinagar,Tasty Treat,Dhaka,,Cakes|Dessert|Fast Food,4.8,6,50.0,49.0,35.0,23.74287,90.41281,"Kulsum Tower, 40-41, Siddeshsari Circular Road, Shantinagar, Dhaka",1000
irxk,Puro Pastry & Bakery – Shantinagar,Puro Pastry & Bakery - Dhaka,Dhaka,,Cakes|Dessert|Fast Food,4.8,26,50.0,49.0,35.0,23.74077657,90.41309855,"42/A, Chamelibagh First Lane, Shantinagor, Dhaka South City Corporation, 1205",1217
iyhb,Bismillah Chotpoti House,,Dhaka,,Chotpoti & Fuchka|Bangladeshi|Asian,2.6,4,50.0,49.0,35.0,23.7425796,90.4124017,"Opposite of twin tower,  Bailey road near easy showroom, Baily Road",1217
xmxs,Nazma’s Kitchen,,Dhaka,,Bangladeshi|Asian,4.9,8,50.0,49.0,35.0,23.7410409,90.4127209,"SHANTINAGAR, 13 STARPATH HOLDING LTD(মমতার ছোয়া), 1217 ঢাকা, Bangladesh",1217
fyln,Zaika e Nawab and Catering Service,,Dhaka,,Asian,4.7,5,50.0,49.0,0.0,23.73476825,90.41634195,"37 Naya Paltan, Naya Paltan 37 Pubali Bank and Sonali Bank Fakirapool Brach Er Opposite Golir Vitor, 1000 Motijheel, Dhaka, Bangladesh",1000
bars,Doi Ghor,,Dhaka,,Dessert,4.5,4,50.0,49.0,35.0,23.7364668,90.4144061,"AR Khan trade center( basement)
40/1 Naya palton Dhaka",1000
mjol,Let's Eat Home Made Food,,Dhaka,,Cakes|Dessert,0.0,0,50.0,49.0,0.0,23.73319649,90.41813573,"Plot - 268/1, Commissioner Lane, NearFakirapool Bazar Siddiqia Jame Masjid,   Fokirapool, Motijheel, Dhaka - 1000",1000
t2xp,Shangri-La Inn Restaurant,,Dhaka,,Chicken|Snacks|Soups|Seafood|Meat|Chinese|Asian|Thai,4.7,0,50.0,49.0,0.0,23.73625198,90.41315362,"Plot - 30, Naya Paltan, VIP Road, 1st Floor, Dhaka - 1000",1000
byw5,Adila’s kitchen,,Dhaka,,Bangladeshi|Asian,0.0,1,50.0,49.0,35.0,23.7427229,90.4104442,"Baily Ritz,Apartment, 1 No New Baily Road,Baily Ritz,J-4, 1217 Bailey Road, Dhaka, Bangladesh",1217
cwf1,Frenzzo,,Dhaka,,Snacks|Italian|Beverage|Mediterranean|Pizza|Western|Fast Food,4.4,16,50.0,49.0,0.0,23.7349249,90.41419465,House-15/1 Feni Super market  Naya Paltan Mosques Goli Paltan Dhaka-1100,1100
a38i,Ghuri Rooftop,,Dhaka,,Turkish|Kebab|Curry|Rice Dishes|Italian|Middle Eastern|Pasta|Beverage|Mediterranean|Pizza|Western,4.6,8,50.0,49.0,35.0,23.740523,90.4107327,"Holdin No122, Lift 09, Mokka Eye Hospital, Bir Uttam Samsul Alam Road, Beside Habibullah Bahar University College,Dhaka 1205",1217
ecdi,Spoonlight Restaurant,,Dhaka,,Chinese|Asian,0.0,1,50.0,49.0,35.0,23.7365028,90.4125928,"35/A Purana Paltan Line, VIP Road, 1000 Paltan, Dhaka, Bangladesh",1000
bsfh,Baily Waffle & Juice Bar,,Dhaka,,Beverage|Dessert,0.0,2,50.0,54.0,35.0,23.7422239,90.4098767,"KFC Goli Baily Road, Natok Sharoni 10, 1217 Bailey Road, Dhaka, Bangladesh",1217
q3zy,Fresh Food and Juice Bar 2,,Dhaka,,Juice Corner|Snacks|Beverage|Dessert,2.0,4,50.0,54.0,0.0,23.7308082,90.4196718,House-8 Dallas Goli Arambagh DHaka-1000,1100
haye,Deshi Rannaghor,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,2,50.0,54.0,35.0,23.74517855,90.40902795,"Pacific Hut, Khondokar goli, Siddheswari Rd 32 32,pacific hut,khondokar goli,Siddheswari road,Dhaka, 1217 Mogbazar, Dhaka, Bangladesh",1217
mtfg,Kachari Bari Restaurant,,Dhaka,,Turkish|Kebab|Curry|Rice Dishes|Middle Eastern|Beverage|Asian,4.7,8,50.0,54.0,35.0,23.7418201,90.40899815,"Kachari Bari Restaurant, New Bailey Road, 1000 Bailey Road, Dhaka, Bangladesh",1000
va3r,Nimbo,,Dhaka,,Bangladeshi|Asian,3.8,2,50.0,54.0,35.0,23.745387,90.4088842,"House 34, Khondokar Goli, Bailey Road, 1206 Bailey Road, Dhaka, Bangladesh",1206
mgcr,Foodwala,,Dhaka,,Burgers|Western|Fast Food,0.0,0,50.0,54.0,0.0,23.7316448,90.41526,"Infront Of Fulkoli, 167/01 DIT extension road, monir tower, Fookirapool, motijheel, Dhaka-1000",1000
auf5,Chotpoti and Fuska Villa,,Dhaka,,Bangladeshi|Asian,4.9,2,50.0,34.0,35.0,23.759422,90.4275712,"Safa Marwa, 180/6/4 Titash Road Bankloni East Rampura, Dhaka Shukriya House, 1219 Rampura, Dhaka, Bangladesh",1219
e4l4,ADi'S Spices,,Dhaka,,Snacks|Italian|Pasta|Mediterranean|Western,0.0,0,50.0,34.0,35.0,23.7493571,90.4089838,"Shahestha monjil, 32/3/A purbonoatola dhaka 1217 Blue gate, 1217 মগবাজার, ঢাকা, Bangladesh",1217
p69y,Shine Creations,,Dhaka,,Snacks|Fast Food,0.0,0,50.0,54.0,35.0,23.73865884,90.40894786,"Bir Uttam Samsul Alam Road 89 90-kakrail,musafir tower,the building of agora, dhaka-1000, 1000 Motijheel, Dhaka, Bangladesh",1000
yivr,Home Flavors Kitchen,,Dhaka,,Curry|Bangladeshi|Asian,0.0,1,50.0,34.0,35.0,23.75313638,90.43898211,"House : 19 Road : 12/3 Block : J South Banasree Dhaka, 1219 খিলগাঁও, ঢাকা, Bangladesh",1219
jpfd,American Food,,Dhaka,,Snacks,0.0,0,50.0,54.0,35.0,23.7437591,90.4076769,52 siddeshwari (Gazi Samsunnahar girls schoo & collage) (Near monoara hospital ),1217
hh1a,Wingman,,Dhaka,,Chicken|Meat,0.0,0,50.0,54.0,35.0,23.7416025,90.4077301,Baily road in front of Viquarunnessa,1217
tk3z,Pizzafy - Bailyroad,Pizzafy - Bailyroad,Dhaka,,Italian|Pasta|Mediterranean|Pizza|Burgers|Western,3.6,16,50.0,54.0,35.0,23.7421687,90.40751375,"Number-2, Natok Shoroni, Bailyroad",1217
tjx1,Bailey Star Fast Food,,Dhaka,,Italian|Pasta|Beverage|Mediterranean|Chinese|Burgers|Western|Asian|Fast Food|Dumpling,4.2,16,50.0,54.0,35.0,23.7419984,90.407488,"Opposite of Girls Guide Assosiation, Rod Oven, Live Kitchen! Cafe, Baily Road, Dhaka",1205
c1kd,Shapla Hotel and Restaura,,Dhaka,,Curry|Fish|Seafood|Bangladeshi|Asian,2.9,5,50.0,54.0,0.0,23.72828676,90.41766027,"Plot - 99, Karim Chamber, Near Mama Hotel & Restaurant, Back Side of Biman Bangladesh Office, Bokchottor, Motijheel C/A, Dhaka - 1000",1000
ik62,Philistin Biriyani,,Dhaka,,Indian|Biryani|Asian,5.0,1,50.0,54.0,0.0,23.7281029,90.4164754,"Plot - 115/116, Adamji Court, Near Bok Chottor & Biman Bangladesh Office, Motijheel, Dhaka - 1000",1000
ia82,CP five Star - Western Fried Chicken-Purana Polton,CP Five Star,Dhaka,,Chicken|Snacks|Meat|Fast Food,4.4,23,50.0,54.0,0.0,23.7308567,90.4118864,"55,Siddik Mansion,Shop no.-09,Purana polton,Dhaka-1000",1000
pyic,Tehari Ghar - Paltan,Tehari Ghar,Dhaka,,Rice Dishes|Indian|Biryani|Bangladeshi|Asian,4.9,30,50.0,54.0,0.0,23.7306211,90.41167495,"22/11,Housebuilding,Puran Paltan,Dhaka",1000
licl,Saida's Kitchen,,Dhaka,,Curry|Bangladeshi|Asian,4.7,25,50.0,54.0,0.0,23.73314045,90.4075208,"Nakshi Homes, Topkhana Road 1/A 6/1/A Shegunba,Nakshi Homes, flatt11B, 1000 Paltan, Dhaka, Bangladesh",1000
dbbo,Easy Cheesy,,Dhaka,,Italian|Mediterranean|Pizza|Western,4.9,2,50.0,54.0,0.0,23.73468875,90.40618445,"Bangladesh Shilpakala Academy, Segun Bagicha Rd 3 Concord segun bagicha, 1000 Bijoy Nagar, Dhaka, Bangladesh",1000
mcef,Homemade Cravings,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,59.0,35.0,23.7495748,90.4029828,"Surjomukhi, Eskaton garden Navy officer's quater flat no4B, 1217 Mogbazar, Dhaka, Bangladesh",1217
l87l,Addiction,,Dhaka,,Snacks|Fast Food,4.4,3,50.0,59.0,35.0,23.7484556,90.4026411,"Ispahani Girls' School and College, New Eskaton Road 3 Ispahani girls school gate, moghbazar, 1217 Mogbazar, Dhaka, Bangladesh",1217
an97,Abacus Canteen,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,1,50.0,59.0,35.0,23.7446627,90.4012858,"Red Crescent Borak Tower, Eskaton Garden Rd 3 37/3/A, Eskaton Garden Brorak Tower Ramna Dhaka 1000, 1000 Mogbazar, Dhaka, Bangladesh",1000
cijh,Loaf & Layer,,Dhaka,,Sandwiches|Western,4.9,30,50.0,59.0,35.0,23.747886,90.3959896,"Biam Road, 45/2 new Eskaton, 4th floor  Flat no : 4A,oppisite of ppisite of Noor Nagar Jam-e-Mosque, haque shaheeb er basha, 1205 ঢাকা, Bangladesh",1205
fs6a,Ja Khushi Ta,,Dhaka,,,0.0,2,50.0,49.0,35.0,23.74032033,90.41471606,"55/6,Chamelibag 3rd lane , Shanti Nogor Dhaka ,1217 Bangladesh",1217
ljda,Food Architect,,Dhaka,,,0.0,1,50.0,49.0,35.0,23.73875275,90.41558415,"118/2 Shantinagar Rd, Shantinagar Rd 118/2, 1217 Motijheel, Dhaka, Bangladesh",1217
finj,Tahsina's Homemade Food,,Dhaka,,,3.1,1,50.0,49.0,35.0,23.73488955,90.4160606,"Apex shop/Pakhir goli, near Fakirapool mor, 38, Naya Paltan 7th floor, flat no: 701, Dhaka - 1000",1000
oby4,Mithai - Khilgaon Tilpapara,Mithai - Dhaka,Dhaka,,Cakes|Snacks|Sweets|Dessert|Doi,4.7,5,50.0,9.0,35.0,23.7477055,90.4284384,House -101/A Tilpapara Khilgaon Dhaka -1219,1207
l72j,CP Five Star- Maisha Food Palace-Rampura,CP Five Star,Dhaka,,Snacks|Chinese|Asian|Fast Food,4.6,23,50.0,34.0,35.0,23.76227335,90.419965,"365 East, Rampura",1219
dz5v,Mithai- Mouchak Moor,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.5,17,50.0,9.0,35.0,23.7463949,90.4125844,"72/2 Mouchak More Malibagh,Dhaka",1216
sh4w,Shumi's Hot Cake - Baily Road,Shumi's Hot Cake,Dhaka,,Cakes|Dessert|Fast Food,4.9,30,50.0,44.0,35.0,23.7418545,90.4107743,"Holding No 1, Baily Road, (Natok Sharani), Dhaka",1205
nxtg,Sara Pizza - Mogbazar,Sara Pizza,Dhaka,,Snacks|Italian|Mediterranean|Pizza|Western,4.3,30,50.0,49.0,35.0,23.74879895,90.4032161,"Razzak plaza, Mogbazar,chowrasta",1217
myu3,Mithai - Mogbazar Wireless,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.0,17,50.0,9.0,35.0,23.7496575,90.4083849,"Plot No-205 Road-05,Boro Mogbazar Warles,Dhaka-1217",1217
gvgo,Shumi's Hot Cake - Rampura,Shumi's Hot Cake,Dhaka,,Cakes|Dessert|Fast Food,4.9,30,50.0,19.0,35.0,23.7557359,90.41605685,"Holding No-08, Plot-20 B/A DIT Rd Malibhag Chowdhury Para, Dhaka",1219
dnd0,Bhujonika Express,,Dhaka,,Bangladeshi|Asian,0.0,1,50.0,92.0,0.0,23.706848,90.440138,"যাত্রাবাড়ী মাদ্রাসা বই বাজার, যাত্রাবাড়ি মাদ্রাসা রোড, 1111 যাত্রাবাড়ী, ঢাকা, Bangladesh",1111
pmks,Mithai - Paltan,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.6,3,50.0,49.0,35.0,23.736472,90.413699,"Inner Circular, VIP Rd, Paltan,Dhaka 1000",1000
vzq4,Halal Rizq,,Dhaka,,Juice Corner|Curry|Beverage,0.0,1,50.0,47.0,0.0,23.7279819,90.4198984,Motijheel Rd 67 Beside WW tower and DCCI,1000
aa2m,Yummy Bites,,Dhaka,,Dessert,0.0,0,50.0,38.0,35.0,23.7293008,90.4239419,"11-3/A, Navana Edenton, Kabi Jashim Uddin Road, Komlapur, Dhaka - 1351, (Flat No: B-3)",1351
ep4m,Natural Dairy & Juice Mart- Motijheel,Natural Dairy & Juice Mart,Dhaka,,Juice Corner|Snacks|Beverage,3.7,2,50.0,52.0,0.0,23.7291638,90.42462781,"7 No. Kamalapur Bazar Road, Commissioner Goli, Besides national homeo hall, Motijheel Dhaka.",1000
q7d9,Lunch Box Express,,Dhaka,,Snacks|Bangladeshi|Asian,0.0,2,50.0,38.0,0.0,23.7268246,90.4253353,"South Kamalapur,  Dhaka, Mothijeel, South kamalapur, Building Number 164, 1217 Motijheel, Dhaka, Bangladesh",1217
wc0k,Plan B Cafe,,Dhaka,,Snacks|Sandwiches|Chinese|Burgers|Western|Asian|Dumpling,2.0,5,50.0,84.0,0.0,23.7273875,90.4294219,"PCGH+XQ3,  79,80 South mugdapara, garments goli, Dada villa apartment,  Dhaka 1214., 1214 Mugda, Dhaka, Bangladesh",1214
i2jz,Jheelpar Restaurant,,Dhaka,,Snacks,0.0,0,50.0,84.0,0.0,23.7319419,90.4315602,"47/ka, uttor mugda,",1214
jv52,Roshuiye Roshna Bilash,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,48.0,35.0,23.7211648,90.4258887,"Hai mansion Lift 3  Flat Number 3D, 61/R k mission road Gopibag George Lane, 1203 Wari, Dhaka, Bangladesh",1203
i9v6,Bunny Bakes,,Dhaka,,Dessert,0.0,0,50.0,53.0,0.0,23.729078,90.4339693,"Bashar Tower Shopping Mall, Araf Tower, 1214 Mugda, Dhaka, Bangladesh",1214
ni1k,Esho Kichu Khai,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,53.0,0.0,23.7170161,90.4239405,"Shajan-2, 64/1, Shamibagh Lane. 7th Floor Mitali School Goli, 1203 Wari, Dhaka, Bangladesh",1203
dtyx,Pakshala,,Dhaka,,Bangladeshi|Asian,0.0,1,50.0,53.0,35.0,23.7326209,90.4354979,"Feni tower, Modinabag, 1214 Mugda, Dhaka, Bangladesh",1214
gbiq,Asha Home Kitchen,,Dhaka,,Snacks|Curry|Rice Dishes|Bangladeshi|Asian,4.6,3,50.0,53.0,0.0,23.7276777,90.4344965,"Bank Colony 2 Mugda bank colony 128/3, 1214 Mugda, Dhaka, Bangladesh",1214
gumq,Barisailla kitchen,,Dhaka,,Rice Dishes,0.0,1,50.0,53.0,35.0,23.7292182,90.435343,"Momotaj monjil,khalpar, Mugda manda thana road, 1214 Mugda, Dhaka, Bangladesh",1214
iqqm,Baksobondi Shaad,,Dhaka,,Snacks|Curry|Rice Dishes|Bangladeshi|Asian,2.2,3,50.0,53.0,35.0,23.724555,90.4336179,"55/2/1, Maniknagar Wasa Road. Dhaka",1214
uuqa,Ghorer Flavor,,Dhaka,,Bangladeshi|Asian,0.0,2,50.0,73.0,0.0,23.726447,90.435625,"PCHP+72X, 1st Goli Manda, 1214 Mugda, Dhaka, Bangladesh",1214
bvta,Mood On Cafe,,Dhaka,,Snacks|Rice Dishes|Beverage,0.0,0,50.0,108.0,0.0,23.729347,90.4375495,"Mugda , Manda ,Beside Sheba dental Care",1219
muh4,Tong Food,,Dhaka,,Snacks|Beverage|Burgers|Western,3.0,4,50.0,83.0,0.0,23.7176848,90.4311025,"Dholpur Community Center, Dholpur New Rd, 1203 Jatrabari, Dhaka, Bangladesh",1203
o4hq,Raw House,,Dhaka,,Dessert,0.0,0,50.0,83.0,0.0,23.7174066,90.4315939,"Dholpur Community Center, Dholpur New Rd, 1204 Demra, Dhaka, Bangladesh",1204
oaba,Banglar Rannagor,Shad Roti,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,83.0,0.0,23.7265242,90.43893678,"817 Dokkhin Manda, Hiru Miya Road",1218
cin6,Dhaka Biriyani,,Dhaka,,Rice Dishes|Bangladeshi|Asian,1.6,14,50.0,83.0,0.0,23.7140942,90.43183195,"Singer plus Dholpur, বউ বাজার রোড Dholpur Bow Bazar, 1204 Jatrabari, Dhaka, Bangladesh",1204
cnfw,Yummy Cakes Spot,,Dhaka,,Dessert,4.5,24,50.0,83.0,35.0,23.710725,90.428021,"Doyagonj New Road, Doyagonj New Road, Rana Enterprise's building, 1204 Jatrabari, Dhaka, Bangladesh",1204
